"","combo","Wang","ID1","ID2","age1","amg1","age2","amg2","same.amg.yn","age.dif","same.age.yn"
"198","EAGKRO",-0.2196,"EAG","KRO",8.46301369863014,"AMG6",9.33424657534247,"AMG4","Between All-Male Groups",0.87123287671233,"Same Age Class"
"199","GHEOUP",-0.2191,"GHE","OUP",8.86301369863014,"AMG3",9.41917808219178,"AMG2","Between All-Male Groups",0.556164383561638,"Same Age Class"
"200","GHEOUP",-0.2191,"GHE","OUP",8.86301369863014,"AMG3",9.41917808219178,"AMG2","Between All-Male Groups",0.556164383561638,"Same Age Class"
"201","MOBOUZ",-0.2161,"MOB","OUZ",11.1424657534247,"AMG7",8.11506849315069,"AMG2","Between All-Male Groups",3.02739726027401,"Different Age Class"
"202","MOBOUZ",-0.2161,"MOB","OUZ",11.1424657534247,"AMG7",8.11506849315069,"AMG2","Between All-Male Groups",3.02739726027401,"Different Age Class"
"203","MEAVOD",-0.2151,"MEA","VOD",8.34794520547945,"AMG7",7.86575342465753,"AMG2","Between All-Male Groups",0.482191780821919,"Same Age Class"
"204","MEAVOD",-0.2151,"MEA","VOD",8.34794520547945,"AMG7",7.86575342465753,"AMG2","Between All-Male Groups",0.482191780821919,"Same Age Class"
"205","SMAZET",-0.2149,"SMA","ZET",7.75616438356164,"AMG4",12.8164383561644,"AMG5","Between All-Male Groups",5.06027397260276,"Different Age Class"
"206","SMAZET",-0.2149,"SMA","ZET",7.75616438356164,"AMG4",12.8164383561644,"AMG5","Between All-Male Groups",5.06027397260276,"Different Age Class"
"207","DGUHAS",-0.2141,"DGU","HAS",10.4630136986301,"AMG2",7.68219178082192,"AMG8","Between All-Male Groups",2.78082191780818,"Different Age Class"
"208","DGUHAS",-0.2141,"DGU","HAS",10.4630136986301,"AMG2",7.68219178082192,"AMG8","Between All-Male Groups",2.78082191780818,"Different Age Class"
"209","KHAKRO",-0.2135,"KHA","KRO",9.36164383561644,"AMG3",9.33424657534247,"AMG4","Between All-Male Groups",0.02739726027397,"Same Age Class"
"210","KHAKRO",-0.2135,"KHA","KRO",9.36164383561644,"AMG3",9.33424657534247,"AMG4","Between All-Male Groups",0.02739726027397,"Same Age Class"
"211","ATTEDG",-0.2132,"ATT","EDG",9.86301369863014,"AMG3",9.46301369863014,"AMG6","Between All-Male Groups",0.4,"Same Age Class"
"212","ATTEDG",-0.2132,"ATT","EDG",9.86301369863014,"AMG3",9.46301369863014,"AMG6","Between All-Male Groups",0.4,"Same Age Class"
"213","MAYQUA",-0.2124,"MAY","QUA",10.213698630137,"AMG6",8.86849315068493,"AMG7","Between All-Male Groups",1.34520547945207,"Same Age Class"
"214","MAYQUA",-0.2124,"MAY","QUA",10.213698630137,"AMG6",8.86849315068493,"AMG7","Between All-Male Groups",1.34520547945207,"Same Age Class"
"215","EDGQUA",-0.2118,"EDG","QUA",9.46301369863014,"AMG6",8.86849315068493,"AMG7","Between All-Male Groups",0.59452054794521,"Same Age Class"
"216","EDGQUA",-0.2118,"EDG","QUA",9.46301369863014,"AMG6",8.86849315068493,"AMG7","Between All-Male Groups",0.59452054794521,"Same Age Class"
"217","DYEONE",-0.2106,"DYE","ONE",9.96438356164384,"AMG6",9.25479452054794,"AMG3","Between All-Male Groups",0.709589041095901,"Same Age Class"
"218","DYEONE",-0.2106,"DYE","ONE",9.96438356164384,"AMG6",9.25479452054794,"AMG3","Between All-Male Groups",0.709589041095901,"Same Age Class"
"219","ERGONE",-0.2093,"ERG","ONE",8.71506849315069,"AMG6",9.25479452054794,"AMG3","Between All-Male Groups",0.539726027397249,"Same Age Class"
"220","ERGONE",-0.2093,"ERG","ONE",8.71506849315069,"AMG6",9.25479452054794,"AMG3","Between All-Male Groups",0.539726027397249,"Same Age Class"
"221","DRAMEA",-0.207,"DRA","MEA",8.36712328767123,"AMG7",8.34794520547945,"AMG7","Within All-Male Group",0.0191780821917806,"Same Age Class"
"222","DRAMEA",-0.207,"DRA","MEA",8.36712328767123,"AMG7",8.34794520547945,"AMG7","Within All-Male Group",0.0191780821917806,"Same Age Class"
"223","HASONE",-0.2054,"HAS","ONE",7.68219178082192,"AMG8",9.25479452054794,"AMG3","Between All-Male Groups",1.57260273972602,"Different Age Class"
"224","HASONE",-0.2054,"HAS","ONE",7.68219178082192,"AMG8",9.25479452054794,"AMG3","Between All-Male Groups",1.57260273972602,"Different Age Class"
"225","DYEGHE",-0.2029,"DYE","GHE",9.96438356164384,"AMG6",8.86301369863014,"AMG3","Between All-Male Groups",1.1013698630137,"Same Age Class"
"226","DYEGHE",-0.2029,"DYE","GHE",9.96438356164384,"AMG6",8.86301369863014,"AMG3","Between All-Male Groups",1.1013698630137,"Same Age Class"
"227","DGUMOB",-0.2028,"DGU","MOB",10.4630136986301,"AMG2",11.1424657534247,"AMG7","Between All-Male Groups",0.6794520547946,"Same Age Class"
"228","DUMRAN",-0.2028,"DUM","RAN",10.6794520547945,"AMG4",8.93150684931507,"AMG8","Between All-Male Groups",1.74794520547943,"Different Age Class"
"229","DGUMOB",-0.2028,"DGU","MOB",10.4630136986301,"AMG2",11.1424657534247,"AMG7","Between All-Male Groups",0.6794520547946,"Same Age Class"
"230","DUMRAN",-0.2028,"DUM","RAN",10.6794520547945,"AMG4",8.93150684931507,"AMG8","Between All-Male Groups",1.74794520547943,"Different Age Class"
"231","DIKEAG",-0.2023,"DIK","EAG",8.51780821917808,"AMG7",8.46301369863014,"AMG6","Between All-Male Groups",0.0547945205479401,"Same Age Class"
"232","DIKEAG",-0.2023,"DIK","EAG",8.51780821917808,"AMG7",8.46301369863014,"AMG6","Between All-Male Groups",0.0547945205479401,"Same Age Class"
"233","ASLHAS",-0.2012,"ASL","HAS",11.9616438356164,"AMG6",7.68219178082192,"AMG8","Between All-Male Groups",4.27945205479448,"Different Age Class"
"234","ASLHAS",-0.2012,"ASL","HAS",11.9616438356164,"AMG6",7.68219178082192,"AMG8","Between All-Male Groups",4.27945205479448,"Different Age Class"
"235","GHEKHA",-0.2006,"GHE","KHA",8.86301369863014,"AMG3",9.36164383561644,"AMG3","Within All-Male Group",0.4986301369863,"Same Age Class"
"236","GHEKHA",-0.2006,"GHE","KHA",8.86301369863014,"AMG3",9.36164383561644,"AMG3","Within All-Male Group",0.4986301369863,"Same Age Class"
"237","DRAGHE",-0.2004,"DRA","GHE",8.36712328767123,"AMG7",8.86301369863014,"AMG3","Between All-Male Groups",0.495890410958911,"Same Age Class"
"238","DRAGHE",-0.2004,"DRA","GHE",8.36712328767123,"AMG7",8.86301369863014,"AMG3","Between All-Male Groups",0.495890410958911,"Same Age Class"
"239","ERGRAN",-0.1962,"ERG","RAN",8.71506849315069,"AMG6",8.93150684931507,"AMG8","Between All-Male Groups",0.21643835616438,"Same Age Class"
"240","ERGRAN",-0.1962,"ERG","RAN",8.71506849315069,"AMG6",8.93150684931507,"AMG8","Between All-Male Groups",0.21643835616438,"Same Age Class"
"241","DIKDYE",-0.196,"DIK","DYE",8.51780821917808,"AMG7",9.96438356164384,"AMG6","Between All-Male Groups",1.44657534246576,"Same Age Class"
"242","DIKDYE",-0.196,"DIK","DYE",8.51780821917808,"AMG7",9.96438356164384,"AMG6","Between All-Male Groups",1.44657534246576,"Same Age Class"
"243","EDGGHE",-0.1902,"EDG","GHE",9.46301369863014,"AMG6",8.86301369863014,"AMG3","Between All-Male Groups",0.6,"Same Age Class"
"244","EDGGHE",-0.1902,"EDG","GHE",9.46301369863014,"AMG6",8.86301369863014,"AMG3","Between All-Male Groups",0.6,"Same Age Class"
"245","ATTEAG",-0.1897,"ATT","EAG",9.86301369863014,"AMG3",8.46301369863014,"AMG6","Between All-Male Groups",1.4,"Same Age Class"
"246","ATTEAG",-0.1897,"ATT","EAG",9.86301369863014,"AMG3",8.46301369863014,"AMG6","Between All-Male Groups",1.4,"Same Age Class"
"247","EAGTEQ",-0.1897,"EAG","TEQ",8.46301369863014,"AMG6",9.86575342465753,"AMG2","Between All-Male Groups",1.40273972602739,"Same Age Class"
"248","EAGTEQ",-0.1897,"EAG","TEQ",8.46301369863014,"AMG6",9.86575342465753,"AMG2","Between All-Male Groups",1.40273972602739,"Same Age Class"
"249","GHEMEA",-0.1874,"GHE","MEA",8.86301369863014,"AMG3",8.34794520547945,"AMG7","Between All-Male Groups",0.515068493150691,"Same Age Class"
"250","GHEMEA",-0.1874,"GHE","MEA",8.86301369863014,"AMG3",8.34794520547945,"AMG7","Between All-Male Groups",0.515068493150691,"Same Age Class"
"251","DIKHAS",-0.1866,"DIK","HAS",8.51780821917808,"AMG7",7.68219178082192,"AMG8","Between All-Male Groups",0.835616438356161,"Same Age Class"
"252","DIKHAS",-0.1866,"DIK","HAS",8.51780821917808,"AMG7",7.68219178082192,"AMG8","Between All-Male Groups",0.835616438356161,"Same Age Class"
"253","EGGKHA",-0.1864,"EGG","KHA",8.71506849315069,"AMG6",9.36164383561644,"AMG3","Between All-Male Groups",0.64657534246575,"Same Age Class"
"254","EGGKHA",-0.1864,"EGG","KHA",8.71506849315069,"AMG6",9.36164383561644,"AMG3","Between All-Male Groups",0.64657534246575,"Same Age Class"
"255","DIKGHE",-0.1863,"DIK","GHE",8.51780821917808,"AMG7",8.86301369863014,"AMG3","Between All-Male Groups",0.34520547945206,"Same Age Class"
"256","DIKGHE",-0.1863,"DIK","GHE",8.51780821917808,"AMG7",8.86301369863014,"AMG3","Between All-Male Groups",0.34520547945206,"Same Age Class"
"257","GHEVOD",-0.1834,"GHE","VOD",8.86301369863014,"AMG3",7.86575342465753,"AMG2","Between All-Male Groups",0.997260273972611,"Same Age Class"
"258","GHEVOD",-0.1834,"GHE","VOD",8.86301369863014,"AMG3",7.86575342465753,"AMG2","Between All-Male Groups",0.997260273972611,"Same Age Class"
"259","DUMHOO",-0.1824,"DUM","HOO",10.6794520547945,"AMG4",9.25753424657534,"AMG7","Between All-Male Groups",1.42191780821916,"Same Age Class"
"260","DUMHOO",-0.1824,"DUM","HOO",10.6794520547945,"AMG4",9.25753424657534,"AMG7","Between All-Male Groups",1.42191780821916,"Same Age Class"
"261","ATEDUM",-0.1817,"ATE","DUM",8.86575342465753,"AMG2",10.6794520547945,"AMG4","Between All-Male Groups",1.81369863013697,"Different Age Class"
"262","ATEDUM",-0.1817,"ATE","DUM",8.86575342465753,"AMG2",10.6794520547945,"AMG4","Between All-Male Groups",1.81369863013697,"Different Age Class"
"263","ATEKRO",-0.1803,"ATE","KRO",8.86575342465753,"AMG2",9.33424657534247,"AMG4","Between All-Male Groups",0.468493150684941,"Same Age Class"
"264","ATEKRO",-0.1803,"ATE","KRO",8.86575342465753,"AMG2",9.33424657534247,"AMG4","Between All-Male Groups",0.468493150684941,"Same Age Class"
"265","DUMEAG",-0.1796,"DUM","EAG",10.6794520547945,"AMG4",8.46301369863014,"AMG6","Between All-Male Groups",2.21643835616436,"Different Age Class"
"266","DUMEAG",-0.1796,"DUM","EAG",10.6794520547945,"AMG4",8.46301369863014,"AMG6","Between All-Male Groups",2.21643835616436,"Different Age Class"
"267","OUZQUA",-0.1785,"OUZ","QUA",8.11506849315069,"AMG2",8.86849315068493,"AMG7","Between All-Male Groups",0.753424657534241,"Same Age Class"
"268","OUZQUA",-0.1785,"OUZ","QUA",8.11506849315069,"AMG2",8.86849315068493,"AMG7","Between All-Male Groups",0.753424657534241,"Same Age Class"
"269","QUATEQ",-0.1784,"QUA","TEQ",8.86849315068493,"AMG7",9.86575342465753,"AMG2","Between All-Male Groups",0.9972602739726,"Same Age Class"
"270","QUATEQ",-0.1784,"QUA","TEQ",8.86849315068493,"AMG7",9.86575342465753,"AMG2","Between All-Male Groups",0.9972602739726,"Same Age Class"
"271","EDGMAY",-0.1773,"EDG","MAY",9.46301369863014,"AMG6",10.213698630137,"AMG6","Within All-Male Group",0.750684931506859,"Same Age Class"
"272","EDGMAY",-0.1773,"EDG","MAY",9.46301369863014,"AMG6",10.213698630137,"AMG6","Within All-Male Group",0.750684931506859,"Same Age Class"
"273","EDGMOB",-0.1756,"EDG","MOB",9.46301369863014,"AMG6",11.1424657534247,"AMG7","Between All-Male Groups",1.67945205479456,"Different Age Class"
"274","EDGMOB",-0.1756,"EDG","MOB",9.46301369863014,"AMG6",11.1424657534247,"AMG7","Between All-Male Groups",1.67945205479456,"Different Age Class"
"275","GHEOUZ",-0.1739,"GHE","OUZ",8.86301369863014,"AMG3",8.11506849315069,"AMG2","Between All-Male Groups",0.747945205479452,"Same Age Class"
"276","GHEOUZ",-0.1739,"GHE","OUZ",8.86301369863014,"AMG3",8.11506849315069,"AMG2","Between All-Male Groups",0.747945205479452,"Same Age Class"
"277","ATEONE",-0.1726,"ATE","ONE",8.86575342465753,"AMG2",9.25479452054794,"AMG3","Between All-Male Groups",0.389041095890409,"Same Age Class"
"278","ATEONE",-0.1726,"ATE","ONE",8.86575342465753,"AMG2",9.25479452054794,"AMG3","Between All-Male Groups",0.389041095890409,"Same Age Class"
"279","ONEWHI",-0.1724,"ONE","WHI",9.25479452054794,"AMG3",12.3643835616438,"AMG2","Between All-Male Groups",3.10958904109586,"Different Age Class"
"280","ONEWHI",-0.1724,"ONE","WHI",9.25479452054794,"AMG3",12.3643835616438,"AMG2","Between All-Male Groups",3.10958904109586,"Different Age Class"
"281","ATTMAY",-0.1713,"ATT","MAY",9.86301369863014,"AMG3",10.213698630137,"AMG6","Between All-Male Groups",0.350684931506859,"Same Age Class"
"282","ATTMAY",-0.1713,"ATT","MAY",9.86301369863014,"AMG3",10.213698630137,"AMG6","Between All-Male Groups",0.350684931506859,"Same Age Class"
"283","KRORAN",-0.1696,"KRO","RAN",9.33424657534247,"AMG4",8.93150684931507,"AMG8","Between All-Male Groups",0.4027397260274,"Same Age Class"
"284","KRORAN",-0.1696,"KRO","RAN",9.33424657534247,"AMG4",8.93150684931507,"AMG8","Between All-Male Groups",0.4027397260274,"Same Age Class"
"285","DIKDUM",-0.1692,"DIK","DUM",8.51780821917808,"AMG7",10.6794520547945,"AMG4","Between All-Male Groups",2.16164383561642,"Different Age Class"
"286","DIKDUM",-0.1692,"DIK","DUM",8.51780821917808,"AMG7",10.6794520547945,"AMG4","Between All-Male Groups",2.16164383561642,"Different Age Class"
"287","ASLATE",-0.1684,"ASL","ATE",11.9616438356164,"AMG6",8.86575342465753,"AMG2","Between All-Male Groups",3.09589041095887,"Different Age Class"
"288","ASLATE",-0.1684,"ASL","ATE",11.9616438356164,"AMG6",8.86575342465753,"AMG2","Between All-Male Groups",3.09589041095887,"Different Age Class"
"289","DIKTEQ",-0.1679,"DIK","TEQ",8.51780821917808,"AMG7",9.86575342465753,"AMG2","Between All-Male Groups",1.34794520547945,"Same Age Class"
"290","DIKTEQ",-0.1679,"DIK","TEQ",8.51780821917808,"AMG7",9.86575342465753,"AMG2","Between All-Male Groups",1.34794520547945,"Same Age Class"
"291","ONEOUP",-0.1645,"ONE","OUP",9.25479452054794,"AMG3",9.41917808219178,"AMG2","Between All-Male Groups",0.16438356164384,"Same Age Class"
"292","ONEOUP",-0.1645,"ONE","OUP",9.25479452054794,"AMG3",9.41917808219178,"AMG2","Between All-Male Groups",0.16438356164384,"Same Age Class"
"293","DGUDRA",-0.1632,"DGU","DRA",10.4630136986301,"AMG2",8.36712328767123,"AMG7","Between All-Male Groups",2.09589041095887,"Different Age Class"
"294","DGUDRA",-0.1632,"DGU","DRA",10.4630136986301,"AMG2",8.36712328767123,"AMG7","Between All-Male Groups",2.09589041095887,"Different Age Class"
"295","KHAMAY",-0.1614,"KHA","MAY",9.36164383561644,"AMG3",10.213698630137,"AMG6","Between All-Male Groups",0.852054794520559,"Same Age Class"
"296","KHAMAY",-0.1614,"KHA","MAY",9.36164383561644,"AMG3",10.213698630137,"AMG6","Between All-Male Groups",0.852054794520559,"Same Age Class"
"297","DYETEQ",-0.1597,"DYE","TEQ",9.96438356164384,"AMG6",9.86575342465753,"AMG2","Between All-Male Groups",0.0986301369863103,"Same Age Class"
"298","DYETEQ",-0.1597,"DYE","TEQ",9.96438356164384,"AMG6",9.86575342465753,"AMG2","Between All-Male Groups",0.0986301369863103,"Same Age Class"
"299","EDGOUZ",-0.1593,"EDG","OUZ",9.46301369863014,"AMG6",8.11506849315069,"AMG2","Between All-Male Groups",1.34794520547945,"Same Age Class"
"300","EDGOUZ",-0.1593,"EDG","OUZ",9.46301369863014,"AMG6",8.11506849315069,"AMG2","Between All-Male Groups",1.34794520547945,"Same Age Class"
"301","MAYSMA",-0.1589,"MAY","SMA",10.213698630137,"AMG6",7.75616438356164,"AMG4","Between All-Male Groups",2.45753424657536,"Different Age Class"
"302","MAYSMA",-0.1589,"MAY","SMA",10.213698630137,"AMG6",7.75616438356164,"AMG4","Between All-Male Groups",2.45753424657536,"Different Age Class"
"303","MEARAN",-0.1574,"MEA","RAN",8.34794520547945,"AMG7",8.93150684931507,"AMG8","Between All-Male Groups",0.583561643835621,"Same Age Class"
"304","MEARAN",-0.1574,"MEA","RAN",8.34794520547945,"AMG7",8.93150684931507,"AMG8","Between All-Male Groups",0.583561643835621,"Same Age Class"
"305","EDGRHI",-0.1569,"EDG","RHI",9.46301369863014,"AMG6",8.79452054794521,"AMG2","Between All-Male Groups",0.668493150684931,"Same Age Class"
"306","EDGRHI",-0.1569,"EDG","RHI",9.46301369863014,"AMG6",8.79452054794521,"AMG2","Between All-Male Groups",0.668493150684931,"Same Age Class"
"307","HOOWHI",-0.1566,"HOO","WHI",9.25753424657534,"AMG7",12.3643835616438,"AMG2","Between All-Male Groups",3.10684931506846,"Different Age Class"
"308","MAYVOD",-0.1566,"MAY","VOD",10.213698630137,"AMG6",7.86575342465753,"AMG2","Between All-Male Groups",2.34794520547947,"Different Age Class"
"309","MAYVOD",-0.1566,"MAY","VOD",10.213698630137,"AMG6",7.86575342465753,"AMG2","Between All-Male Groups",2.34794520547947,"Different Age Class"
"310","HOOWHI",-0.1566,"HOO","WHI",9.25753424657534,"AMG7",12.3643835616438,"AMG2","Between All-Male Groups",3.10684931506846,"Different Age Class"
"311","KHATEQ",-0.1565,"KHA","TEQ",9.36164383561644,"AMG3",9.86575342465753,"AMG2","Between All-Male Groups",0.504109589041089,"Same Age Class"
"312","KHATEQ",-0.1565,"KHA","TEQ",9.36164383561644,"AMG3",9.86575342465753,"AMG2","Between All-Male Groups",0.504109589041089,"Same Age Class"
"313","HOOQUA",-0.156,"HOO","QUA",9.25753424657534,"AMG7",8.86849315068493,"AMG7","Within All-Male Group",0.389041095890409,"Same Age Class"
"314","HOOQUA",-0.156,"HOO","QUA",9.25753424657534,"AMG7",8.86849315068493,"AMG7","Within All-Male Group",0.389041095890409,"Same Age Class"
"315","MEAONE",-0.1553,"MEA","ONE",8.34794520547945,"AMG7",9.25479452054794,"AMG3","Between All-Male Groups",0.90684931506849,"Same Age Class"
"316","MEAONE",-0.1553,"MEA","ONE",8.34794520547945,"AMG7",9.25479452054794,"AMG3","Between All-Male Groups",0.90684931506849,"Same Age Class"
"317","EGGKRO",-0.1537,"EGG","KRO",8.71506849315069,"AMG6",9.33424657534247,"AMG4","Between All-Male Groups",0.61917808219178,"Same Age Class"
"318","EGGKRO",-0.1537,"EGG","KRO",8.71506849315069,"AMG6",9.33424657534247,"AMG4","Between All-Male Groups",0.61917808219178,"Same Age Class"
"319","EAGMOB",-0.1536,"EAG","MOB",8.46301369863014,"AMG6",11.1424657534247,"AMG7","Between All-Male Groups",2.67945205479456,"Different Age Class"
"320","EAGMOB",-0.1536,"EAG","MOB",8.46301369863014,"AMG6",11.1424657534247,"AMG7","Between All-Male Groups",2.67945205479456,"Different Age Class"
"321","ATTDYE",-0.1524,"ATT","DYE",9.86301369863014,"AMG3",9.96438356164384,"AMG6","Between All-Male Groups",0.1013698630137,"Same Age Class"
"322","ATTDYE",-0.1524,"ATT","DYE",9.86301369863014,"AMG3",9.96438356164384,"AMG6","Between All-Male Groups",0.1013698630137,"Same Age Class"
"323","ASLERG",-0.1521,"ASL","ERG",11.9616438356164,"AMG6",8.71506849315069,"AMG6","Within All-Male Group",3.24657534246571,"Different Age Class"
"324","ASLERG",-0.1521,"ASL","ERG",11.9616438356164,"AMG6",8.71506849315069,"AMG6","Within All-Male Group",3.24657534246571,"Different Age Class"
"325","OUPVOD",-0.1493,"OUP","VOD",9.41917808219178,"AMG2",7.86575342465753,"AMG2","Within All-Male Group",1.55342465753425,"Different Age Class"
"326","OUPVOD",-0.1493,"OUP","VOD",9.41917808219178,"AMG2",7.86575342465753,"AMG2","Within All-Male Group",1.55342465753425,"Different Age Class"
"327","EDGKHA",-0.149,"EDG","KHA",9.46301369863014,"AMG6",9.36164383561644,"AMG3","Between All-Male Groups",0.1013698630137,"Same Age Class"
"328","EDGKHA",-0.149,"EDG","KHA",9.46301369863014,"AMG6",9.36164383561644,"AMG3","Between All-Male Groups",0.1013698630137,"Same Age Class"
"329","MEARHI",-0.1474,"MEA","RHI",8.34794520547945,"AMG7",8.79452054794521,"AMG2","Between All-Male Groups",0.44657534246576,"Same Age Class"
"330","MEARHI",-0.1474,"MEA","RHI",8.34794520547945,"AMG7",8.79452054794521,"AMG2","Between All-Male Groups",0.44657534246576,"Same Age Class"
"331","ASLOUZ",-0.1471,"ASL","OUZ",11.9616438356164,"AMG6",8.11506849315069,"AMG2","Between All-Male Groups",3.84657534246571,"Different Age Class"
"332","ASLOUZ",-0.1471,"ASL","OUZ",11.9616438356164,"AMG6",8.11506849315069,"AMG2","Between All-Male Groups",3.84657534246571,"Different Age Class"
"333","DGUOUZ",-0.1457,"DGU","OUZ",10.4630136986301,"AMG2",8.11506849315069,"AMG2","Within All-Male Group",2.34794520547941,"Different Age Class"
"334","DGUOUZ",-0.1457,"DGU","OUZ",10.4630136986301,"AMG2",8.11506849315069,"AMG2","Within All-Male Group",2.34794520547941,"Different Age Class"
"335","EDGVOD",-0.1456,"EDG","VOD",9.46301369863014,"AMG6",7.86575342465753,"AMG2","Between All-Male Groups",1.59726027397261,"Different Age Class"
"336","EDGVOD",-0.1456,"EDG","VOD",9.46301369863014,"AMG6",7.86575342465753,"AMG2","Between All-Male Groups",1.59726027397261,"Different Age Class"
"337","DRAHAS",-0.1455,"DRA","HAS",8.36712328767123,"AMG7",7.68219178082192,"AMG8","Between All-Male Groups",0.684931506849311,"Same Age Class"
"338","DRAHAS",-0.1455,"DRA","HAS",8.36712328767123,"AMG7",7.68219178082192,"AMG8","Between All-Male Groups",0.684931506849311,"Same Age Class"
"339","ATEMAY",-0.1452,"ATE","MAY",8.86575342465753,"AMG2",10.213698630137,"AMG6","Between All-Male Groups",1.34794520547947,"Same Age Class"
"340","ATEMAY",-0.1452,"ATE","MAY",8.86575342465753,"AMG2",10.213698630137,"AMG6","Between All-Male Groups",1.34794520547947,"Same Age Class"
"341","DYEKRO",-0.1445,"DYE","KRO",9.96438356164384,"AMG6",9.33424657534247,"AMG4","Between All-Male Groups",0.63013698630137,"Same Age Class"
"342","DYEKRO",-0.1445,"DYE","KRO",9.96438356164384,"AMG6",9.33424657534247,"AMG4","Between All-Male Groups",0.63013698630137,"Same Age Class"
"343","DYEOUZ",-0.1419,"DYE","OUZ",9.96438356164384,"AMG6",8.11506849315069,"AMG2","Between All-Male Groups",1.84931506849315,"Different Age Class"
"344","DYEOUZ",-0.1419,"DYE","OUZ",9.96438356164384,"AMG6",8.11506849315069,"AMG2","Between All-Male Groups",1.84931506849315,"Different Age Class"
"345","DUMSMA",-0.1412,"DUM","SMA",10.6794520547945,"AMG4",7.75616438356164,"AMG4","Within All-Male Group",2.92328767123286,"Different Age Class"
"346","DUMSMA",-0.1412,"DUM","SMA",10.6794520547945,"AMG4",7.75616438356164,"AMG4","Within All-Male Group",2.92328767123286,"Different Age Class"
"347","ASLRAN",-0.1397,"ASL","RAN",11.9616438356164,"AMG6",8.93150684931507,"AMG8","Between All-Male Groups",3.03013698630133,"Different Age Class"
"348","ASLRAN",-0.1397,"ASL","RAN",11.9616438356164,"AMG6",8.93150684931507,"AMG8","Between All-Male Groups",3.03013698630133,"Different Age Class"
"349","ATEMEA",-0.1395,"ATE","MEA",8.86575342465753,"AMG2",8.34794520547945,"AMG7","Between All-Male Groups",0.517808219178081,"Same Age Class"
"350","ATEMEA",-0.1395,"ATE","MEA",8.86575342465753,"AMG2",8.34794520547945,"AMG7","Between All-Male Groups",0.517808219178081,"Same Age Class"
"351","DYEVOD",-0.1394,"DYE","VOD",9.96438356164384,"AMG6",7.86575342465753,"AMG2","Between All-Male Groups",2.09863013698631,"Different Age Class"
