Date,Observer,Time,Subject,Unit,Sex,Status,State,Social,Recipient
9/21/10,DAVID,10:28:50 AM,EGG,K,M,BACHELOR,,L@BACVT1,
9/21/10,DAVID,10:29:33 AM,EGG,K,M,BACHELOR,,L@BACVH1,
9/21/10,DAVID,10:29:34 AM,EGG,K,M,BACHELOR,M,,
9/21/10,DAVID,10:29:43 AM,EGG,K,M,BACHELOR,F,,
9/21/10,DAVID,10:30:51 AM,EGG,K,M,BACHELOR,NB,,
9/21/10,DAVID,10:30:52 AM,EGG,K,M,BACHELOR,END,,
9/21/10,DAVID,10:35:02 AM,MAY,K,M,BACHELOR,START,,
9/21/10,DAVID,10:35:12 AM,MAY,K,M,BACHELOR,S,,
9/21/10,DAVID,10:35:13 AM,MAY,K,M,BACHELOR,,G2,DYE
9/21/10,DAVID,10:35:21 AM,MAY,K,M,BACHELOR,,G1VM2,DYE
9/21/10,DAVID,10:37:04 AM,MAY,K,M,BACHELOR,,G2VM2,DYE
9/21/10,DAVID,10:37:31 AM,MAY,K,M,BACHELOR,,G1,DYE
9/21/10,DAVID,10:37:45 AM,MAY,K,M,BACHELOR,,K1,DYE
9/21/10,DAVID,10:38:07 AM,MAY,K,M,BACHELOR,,G2,DYE
9/21/10,DAVID,10:38:16 AM,MAY,K,M,BACHELOR,,G3,DYE
9/21/10,DAVID,10:38:57 AM,MAY,K,M,BACHELOR,,G2Y1,DYE
9/21/10,DAVID,10:39:43 AM,MAY,K,M,BACHELOR,,G3,DYE
9/21/10,DAVID,10:40:51 AM,MAY,K,M,BACHELOR,NB,,
9/21/10,DAVID,10:40:55 AM,MAY,K,M,BACHELOR,,G1,DYE
9/21/10,DAVID,10:41:04 AM,MAY,K,M,BACHELOR,,G3,DYE
9/21/10,DAVID,10:41:11 AM,MAY,K,M,BACHELOR,,VG2VG1VM1,DYE
9/21/10,DAVID,10:42:33 AM,MAY,K,M,BACHELOR,,G1VG2,DYE
9/21/10,DAVID,10:42:56 AM,MAY,K,M,BACHELOR,,K1,DYE
9/21/10,DAVID,10:43:23 AM,MAY,K,M,BACHELOR,,G3VM1VIVM2,DYE
9/21/10,DAVID,10:44:04 AM,MAY,K,M,BACHELOR,,VM2,DYE
9/21/10,DAVID,10:44:57 AM,MAY,K,M,BACHELOR,,G1,DYE
9/21/10,DAVID,10:45:49 AM,MAY,K,M,BACHELOR,NB,,
9/21/10,DAVID,10:45:54 AM,MAY,K,M,BACHELOR,,G2,DYE
9/21/10,DAVID,10:46:06 AM,MAY,K,M,BACHELOR,,G3,DYE
9/21/10,DAVID,10:47:47 AM,MAY,K,M,BACHELOR,,G1,DYE
9/21/10,DAVID,10:49:05 AM,MAY,K,M,BACHELOR,,G2VM1VG2,DYE
9/21/10,DAVID,10:50:24 AM,MAY,K,M,BACHELOR,NB,,
9/21/10,DAVID,10:50:25 AM,MAY,K,M,BACHELOR,END,,
9/21/10,DAVID,10:56:15 AM,ERG,K,M,BACHELOR,START,,
9/21/10,DAVID,10:56:16 AM,ERG,K,M,BACHELOR,F,,
9/21/10,DAVID,10:56:51 AM,ERG,K,M,BACHELOR,M,,
9/21/10,DAVID,10:56:54 AM,ERG,K,M,BACHELOR,F,,
9/21/10,DAVID,10:57:19 AM,ERG,K,M,BACHELOR,,VG1,
9/21/10,DAVID,10:57:45 AM,ERG,K,M,BACHELOR,,VG1VG2,EGG
9/21/10,DAVID,10:59:20 AM,ERG,K,M,BACHELOR,,VG1VG2,EGG
9/21/10,DAVID,10:59:33 AM,ERG,K,M,BACHELOR,,U1,
9/21/10,DAVID,11:00:34 AM,ERG,K,M,BACHELOR,,L@U,
9/21/10,DAVID,11:01:09 AM,ERG,K,M,BACHELOR,M,,
9/21/10,DAVID,11:01:18 AM,ERG,K,M,BACHELOR,F,,
9/21/10,DAVID,11:02:25 AM,ERG,K,M,BACHELOR,NB,,
9/21/10,DAVID,11:04:36 AM,ERG,K,M,BACHELOR,,A2,EDG
9/21/10,DAVID,11:06:10 AM,ERG,K,M,BACHELOR,,L2,EDG
9/21/10,DAVID,11:07:20 AM,ERG,K,M,BACHELOR,NB,,
9/21/10,DAVID,11:08:05 AM,ERG,K,M,BACHELOR,M,,
9/21/10,DAVID,11:08:11 AM,ERG,K,M,BACHELOR,F,,
9/21/10,DAVID,11:08:39 AM,ERG,K,M,BACHELOR,,L@U,
9/21/10,DAVID,11:12:22 AM,ERG,K,M,BACHELOR,NB,,
9/21/10,DAVID,11:12:23 AM,ERG,K,M,BACHELOR,END,,
9/21/10,DAVID,11:13:32 AM,EAG,K,M,BACHELOR,START,,
9/21/10,DAVID,11:13:33 AM,EAG,K,M,BACHELOR,F,,
9/21/10,DAVID,11:14:13 AM,EAG,K,M,BACHELOR,,VG1,
9/21/10,DAVID,11:14:32 AM,EAG,K,M,BACHELOR,,VG1VG2,ASL
9/21/10,DAVID,11:15:28 AM,EAG,K,M,BACHELOR,,L@BACVN1,
9/21/10,DAVID,11:15:34 AM,EAG,K,M,BACHELOR,,A2,EGG
9/21/10,DAVID,11:15:59 AM,EAG,K,M,BACHELOR,,L1,EGG
9/21/10,DAVID,11:16:44 AM,EAG,K,M,BACHELOR,VGSEQ,ASL,EAG
9/21/10,DAVID,11:17:19 AM,EAG,K,M,BACHELOR,,VG2VG1,EGG
9/21/10,DAVID,11:18:07 AM,EAG,K,M,BACHELOR,,L@VD,
9/21/10,DAVID,11:19:18 AM,EAG,K,M,BACHELOR,NB,,
9/21/10,DAVID,11:19:25 AM,EAG,K,M,BACHELOR,,A2,EGG
9/21/10,DAVID,11:20:38 AM,EAG,K,M,BACHELOR,,L2,EGG
9/21/10,DAVID,11:22:02 AM,EAG,K,M,BACHELOR,,VG1,
9/21/10,DAVID,11:23:10 AM,EAG,K,M,BACHELOR,,VT1,SAM
9/21/10,DAVID,11:23:59 AM,EAG,K,M,BACHELOR,NB,,
9/21/10,DAVID,11:24:02 AM,EAG,K,M,BACHELOR,M,,
9/21/10,DAVID,11:24:11 AM,EAG,K,M,BACHELOR,F,,
9/21/10,DAVID,11:25:28 AM,EAG,K,M,BACHELOR,M,,
9/21/10,DAVID,11:25:39 AM,EAG,K,M,BACHELOR,F,,
9/21/10,DAVID,11:25:51 AM,EAG,K,M,BACHELOR,,VG1,
9/21/10,DAVID,11:26:33 AM,EAG,K,M,BACHELOR,,L@BAC,
9/21/10,DAVID,11:26:34 AM,EAG,K,M,BACHELOR,M,,
9/21/10,DAVID,11:26:53 AM,EAG,K,M,BACHELOR,F,,
9/21/10,DAVID,11:27:05 AM,EAG,K,M,BACHELOR,,A1,MAY
9/21/10,DAVID,11:27:45 AM,EAG,K,M,BACHELOR,VGSEQ,EAG,EAG
9/21/10,DAVID,11:30:20 AM,EAG,K,M,BACHELOR,NB,,
9/21/10,DAVID,11:30:21 AM,EAG,K,M,BACHELOR,END,,
9/24/10,DAVID,8:04:32 AM,DRA,K,M,BACHELOR,START,,
9/24/10,DAVID,8:04:34 AM,DRA,K,M,BACHELOR,S,,
9/24/10,DAVID,8:04:41 AM,DRA,K,M,BACHELOR,,G1,UBM
9/24/10,DAVID,8:04:46 AM,DRA,K,M,BACHELOR,,G3,UBM
9/24/10,DAVID,8:06:05 AM,DRA,K,M,BACHELOR,,G1VG2,UBM
9/24/10,DAVID,8:07:36 AM,DRA,K,M,BACHELOR,,K1,UBM
9/24/10,DAVID,8:09:20 AM,DRA,K,M,BACHELOR,,VM2K1VG1,UBM
9/24/10,DAVID,8:09:34 AM,DRA,K,M,BACHELOR,,G2VG1,UBM
9/24/10,DAVID,8:10:12 AM,DRA,K,M,BACHELOR,NB,,
9/24/10,DAVID,8:12:27 AM,DRA,K,M,BACHELOR,,GZ,UBM
9/24/10,DAVID,8:12:28 AM,DRA,K,M,BACHELOR,R,,
9/24/10,DAVID,8:12:45 AM,DRA,K,M,BACHELOR,,G1VY2,UBM
9/24/10,DAVID,8:15:18 AM,DRA,K,M,BACHELOR,NB,,
9/24/10,DAVID,8:15:22 AM,DRA,K,M,BACHELOR,,G2,UBM
9/24/10,DAVID,8:16:12 AM,DRA,K,M,BACHELOR,,G3VG1,UBM
9/24/10,DAVID,8:16:21 AM,DRA,K,M,BACHELOR,S,,
9/24/10,DAVID,8:17:17 AM,DRA,K,M,BACHELOR,,VG2VG1,UBM
9/24/10,DAVID,8:17:27 AM,DRA,K,M,BACHELOR,,G1,UBM
9/24/10,DAVID,8:18:36 AM,DRA,K,M,BACHELOR,,G3,UBM
9/24/10,DAVID,8:18:48 AM,DRA,K,M,BACHELOR,,G2VM1,UBM
9/24/10,DAVID,8:20:06 AM,DRA,K,M,BACHELOR,NB,,
9/24/10,DAVID,8:20:08 AM,DRA,K,M,BACHELOR,END,,
9/24/10,DAVID,8:22:39 AM,DIK,K,M,BACHELOR,START,,
9/24/10,DAVID,8:22:40 AM,DIK,K,M,BACHELOR,F,,
9/24/10,DAVID,8:23:34 AM,DIK,K,M,BACHELOR,,L@UN,
9/24/10,DAVID,8:23:57 AM,DIK,K,M,BACHELOR,,VG1,
9/24/10,DAVID,8:28:26 AM,DIK,K,M,BACHELOR,NB,,
9/24/10,DAVID,8:32:03 AM,DIK,K,M,BACHELOR,,VI1,
9/24/10,DAVID,8:32:50 AM,DIK,K,M,BACHELOR,NB,,
9/24/10,DAVID,8:34:29 AM,DIK,K,M,BACHELOR,,VG1,
9/24/10,DAVID,8:38:08 AM,DIK,K,M,BACHELOR,NB,,
9/24/10,DAVID,8:38:18 AM,DIK,K,M,BACHELOR,END,,
9/24/10,DAVID,9:49:07 AM,QUA,K,M,BACHELOR,START,,
9/24/10,DAVID,9:49:10 AM,QUA,K,M,BACHELOR,F,,
9/24/10,DAVID,9:49:33 AM,QUA,K,M,BACHELOR,,T1,OUF
9/24/10,DAVID,9:49:34 AM,QUA,K,M,BACHELOR,M,,
9/24/10,DAVID,9:49:38 AM,QUA,K,M,BACHELOR,F,,
9/24/10,DAVID,9:49:57 AM,QUA,K,M,BACHELOR,,VG2VG1VIVM2VIVM1,UBM
9/24/10,DAVID,9:50:03 AM,QUA,K,M,BACHELOR,M,,
9/24/10,DAVID,9:50:06 AM,QUA,K,M,BACHELOR,F,,
9/24/10,DAVID,9:50:13 AM,QUA,K,M,BACHELOR,M,,
9/24/10,DAVID,9:50:20 AM,QUA,K,M,BACHELOR,F,,
9/24/10,DAVID,9:50:37 AM,QUA,K,M,BACHELOR,M,,
9/24/10,DAVID,9:50:59 AM,QUA,K,M,BACHELOR,R,,
9/24/10,DAVID,9:51:15 AM,QUA,K,M,BACHELOR,M,,
9/24/10,DAVID,9:51:30 AM,QUA,K,M,BACHELOR,F,,
9/24/10,DAVID,9:51:47 AM,QUA,K,M,BACHELOR,M,,
9/24/10,DAVID,9:52:25 AM,QUA,K,M,BACHELOR,R,,
9/24/10,DAVID,9:52:28 AM,QUA,K,M,BACHELOR,M,,
9/24/10,DAVID,9:52:48 AM,QUA,K,M,BACHELOR,R,,
9/24/10,DAVID,9:52:56 AM,QUA,K,M,BACHELOR,M,,
9/24/10,DAVID,9:53:20 AM,QUA,K,M,BACHELOR,R,,
9/24/10,DAVID,9:53:29 AM,QUA,K,M,BACHELOR,M,,
9/24/10,DAVID,9:54:10 AM,QUA,K,M,BACHELOR,R,,
9/24/10,DAVID,9:54:43 AM,QUA,K,M,BACHELOR,NB,,
9/24/10,DAVID,9:54:49 AM,QUA,K,M,BACHELOR,M,,
9/24/10,DAVID,9:55:08 AM,QUA,K,M,BACHELOR,F,,
9/24/10,DAVID,9:57:12 AM,QUA,K,M,BACHELOR,,A2F1BH2VIVM2,DIK
9/24/10,DAVID,9:57:18 AM,QUA,K,M,BACHELOR,S,,
9/24/10,DAVID,9:57:19 AM,QUA,K,M,BACHELOR,,G2,DIK
9/24/10,DAVID,9:57:26 AM,QUA,K,M,BACHELOR,,GZ,DIK
9/24/10,DAVID,9:57:29 AM,QUA,K,M,BACHELOR,,L1,DIK
9/24/10,DAVID,9:57:30 AM,QUA,K,M,BACHELOR,M,,
9/24/10,DAVID,9:57:57 AM,QUA,K,M,BACHELOR,,F1VH1,OUM
9/24/10,DAVID,9:58:03 AM,QUA,K,M,BACHELOR,F,,
9/24/10,DAVID,9:59:03 AM,QUA,K,M,BACHELOR,,L@RBMB,
9/24/10,DAVID,9:59:19 AM,QUA,K,M,BACHELOR,,L@VD,
9/24/10,DAVID,10:00:18 AM,QUA,K,M,BACHELOR,NB,,
9/24/10,DAVID,10:01:13 AM,QUA,K,M,BACHELOR,,A1VG1VG2,UBM
9/24/10,DAVID,10:02:03 AM,QUA,K,M,BACHELOR,,L2,UBM
9/24/10,DAVID,10:03:26 AM,QUA,K,M,BACHELOR,M,,
9/24/10,DAVID,10:03:33 AM,QUA,K,M,BACHELOR,F,,
9/24/10,DAVID,10:03:38 AM,QUA,K,M,BACHELOR,,A1,UBM
9/24/10,DAVID,10:04:59 AM,QUA,K,M,BACHELOR,NB,,
9/24/10,DAVID,10:05:22 AM,QUA,K,M,BACHELOR,END,,
9/24/10,DAVID,10:05:50 AM,MEA,K,M,BACHELOR,START,,
9/24/10,DAVID,10:05:52 AM,MEA,K,M,BACHELOR,S,,
9/24/10,DAVID,10:05:57 AM,MEA,K,M,BACHELOR,,G1,DRA
9/24/10,DAVID,10:07:39 AM,MEA,K,M,BACHELOR,,GZ,DRA
9/24/10,DAVID,10:07:45 AM,MEA,K,M,BACHELOR,,L2,DRA
9/24/10,DAVID,10:07:48 AM,MEA,K,M,BACHELOR,R,,
9/24/10,DAVID,10:07:52 AM,MEA,K,M,BACHELOR,,U1,
9/24/10,DAVID,10:07:55 AM,MEA,K,M,BACHELOR,M,,
9/24/10,DAVID,10:08:10 AM,MEA,K,M,BACHELOR,F,,
9/24/10,DAVID,10:09:01 AM,MEA,K,M,BACHELOR,,L@U,
9/24/10,DAVID,10:09:13 AM,MEA,K,M,BACHELOR,,U1,
9/24/10,DAVID,10:09:36 AM,MEA,K,M,BACHELOR,R,,
9/24/10,DAVID,10:09:41 AM,MEA,K,M,BACHELOR,,U1,
9/24/10,DAVID,10:09:56 AM,MEA,K,M,BACHELOR,,L@U,
9/24/10,DAVID,10:10:17 AM,MEA,K,M,BACHELOR,,A2,UBM
9/24/10,DAVID,10:10:56 AM,MEA,K,M,BACHELOR,,L2,UBM
9/24/10,DAVID,10:11:24 AM,MEA,K,M,BACHELOR,NB,,
9/24/10,DAVID,10:12:32 AM,MEA,K,M,BACHELOR,,U1L@BAC,
9/24/10,DAVID,10:13:22 AM,MEA,K,M,BACHELOR,,L@UN,
9/24/10,DAVID,10:13:39 AM,MEA,K,M,BACHELOR,M,,
9/24/10,DAVID,10:13:55 AM,MEA,K,M,BACHELOR,R,,
9/24/10,DAVID,10:14:35 AM,MEA,K,M,BACHELOR,,L@BAC,
9/24/10,DAVID,10:15:13 AM,MEA,K,M,BACHELOR,,A2,UBM
9/24/10,DAVID,10:15:18 AM,MEA,K,M,BACHELOR,,VG1VG2,UBM
9/24/10,DAVID,10:15:48 AM,MEA,K,M,BACHELOR,,U1L@UN,
9/24/10,DAVID,10:16:30 AM,MEA,K,M,BACHELOR,NB,,
9/24/10,DAVID,10:16:42 AM,MEA,K,M,BACHELOR,,U1,
9/24/10,DAVID,10:16:57 AM,MEA,K,M,BACHELOR,,Y1,
9/24/10,DAVID,10:17:16 AM,MEA,K,M,BACHELOR,,L2,UBM
9/24/10,DAVID,10:17:40 AM,MEA,K,M,BACHELOR,,L@BAC,
9/24/10,DAVID,10:17:51 AM,MEA,K,M,BACHELOR,,A2,UBM
9/24/10,DAVID,10:18:10 AM,MEA,K,M,BACHELOR,,L@UN,
9/24/10,DAVID,10:18:34 AM,MEA,K,M,BACHELOR,,L@RWMF,
9/24/10,DAVID,10:18:53 AM,MEA,K,M,BACHELOR,,L@UN,
9/24/10,DAVID,10:18:59 AM,MEA,K,M,BACHELOR,,U1,
9/24/10,DAVID,10:19:02 AM,MEA,K,M,BACHELOR,M,,
9/24/10,DAVID,10:19:12 AM,MEA,K,M,BACHELOR,,A1F2G2,SAM
9/24/10,DAVID,10:19:12 AM,MEA,K,M,BACHELOR,S,,
9/24/10,DAVID,10:20:01 AM,MEA,K,M,BACHELOR,,VG1,
9/24/10,DAVID,10:21:30 AM,MEA,K,M,BACHELOR,,GZ,SAM
9/24/10,DAVID,10:22:04 AM,MEA,K,M,BACHELOR,NB,,
9/24/10,DAVID,10:22:05 AM,MEA,K,M,BACHELOR,END,,
9/28/10,DAVID,8:44:51 AM,QUA,K,M,BACHELOR,START,,
9/28/10,DAVID,8:44:52 AM,QUA,K,M,BACHELOR,F,,
9/28/10,DAVID,8:45:26 AM,QUA,K,M,BACHELOR,,A2VG2VG1,UBM
9/28/10,DAVID,8:46:40 AM,QUA,K,M,BACHELOR,,VG1VG1VIVM2,DIK
9/28/10,DAVID,8:46:50 AM,QUA,K,M,BACHELOR,,L2,UBM
9/28/10,DAVID,8:47:05 AM,QUA,K,M,BACHELOR,,VM2VM1,UBM
9/28/10,DAVID,8:47:06 AM,QUA,K,M,BACHELOR,M,,
9/28/10,DAVID,8:47:09 AM,QUA,K,M,BACHELOR,F,,
9/28/10,DAVID,8:47:31 AM,QUA,K,M,BACHELOR,,A2,MEA
9/28/10,DAVID,8:47:56 AM,QUA,K,M,BACHELOR,,L2,MEA
9/28/10,DAVID,8:48:59 AM,QUA,K,M,BACHELOR,,VI,
9/28/10,DAVID,8:50:23 AM,QUA,K,M,BACHELOR,NB,,
9/28/10,DAVID,8:50:55 AM,QUA,K,M,BACHELOR,,VM2VM1,UBM
9/28/10,DAVID,8:51:17 AM,QUA,K,M,BACHELOR,,VM2VM1,UBM
9/28/10,DAVID,8:52:32 AM,QUA,K,M,BACHELOR,,A2VIVM2VG1,DIK
9/28/10,DAVID,8:52:33 AM,QUA,K,M,BACHELOR,S,,
9/28/10,DAVID,8:52:36 AM,QUA,K,M,BACHELOR,,G1,DIK
9/28/10,DAVID,8:53:02 AM,QUA,K,M,BACHELOR,,VG2VY4VM2,DIK
9/28/10,DAVID,8:53:13 AM,QUA,K,M,BACHELOR,,G2VY1,DIK
9/28/10,DAVID,8:53:56 AM,QUA,K,M,BACHELOR,,VG1G2,DIK
9/28/10,DAVID,8:54:32 AM,QUA,K,M,BACHELOR,,VG2VG1VM1VIVM1,DIK
9/28/10,DAVID,8:54:57 AM,QUA,K,M,BACHELOR,,G3,DIK
9/28/10,DAVID,8:55:30 AM,QUA,K,M,BACHELOR,NB,,
9/28/10,DAVID,8:55:34 AM,QUA,K,M,BACHELOR,,G1,DIK
9/28/10,DAVID,8:56:01 AM,QUA,K,M,BACHELOR,,K1,DIK
9/28/10,DAVID,8:56:25 AM,QUA,K,M,BACHELOR,,G2VW2VM1,DIK
9/28/10,DAVID,8:56:49 AM,QUA,K,M,BACHELOR,,A2,MEA SAM
9/28/10,DAVID,8:57:08 AM,QUA,K,M,BACHELOR,,G3,DIK
9/28/10,DAVID,8:58:07 AM,QUA,K,M,BACHELOR,,G2,DIK
9/28/10,DAVID,8:58:27 AM,QUA,K,M,BACHELOR,,G3VG2VIVM1,DIK
9/28/10,DAVID,8:59:06 AM,QUA,K,M,BACHELOR,,VM2VG1,DIK
9/28/10,DAVID,8:59:19 AM,QUA,K,M,BACHELOR,,K1,DIK
9/28/10,DAVID,8:59:28 AM,QUA,K,M,BACHELOR,,VM1VG2,DIK
9/28/10,DAVID,8:59:52 AM,QUA,K,M,BACHELOR,,VG2VY2VG1,DIK
9/28/10,DAVID,9:00:10 AM,QUA,K,M,BACHELOR,NB,,
9/28/10,DAVID,9:00:12 AM,QUA,K,M,BACHELOR,END,,
9/28/10,DAVID,9:01:03 AM,DRA,K,M,BACHELOR,START,,
9/28/10,DAVID,9:01:05 AM,DRA,K,M,BACHELOR,S,,
9/28/10,DAVID,9:01:11 AM,DRA,K,M,BACHELOR,,G2,SAM
9/28/10,DAVID,9:01:49 AM,DRA,K,M,BACHELOR,,G1,SAM
9/28/10,DAVID,9:02:04 AM,DRA,K,M,BACHELOR,,VG2VY2,SAM
9/28/10,DAVID,9:03:06 AM,DRA,K,M,BACHELOR,,K1,SAM
9/28/10,DAVID,9:03:12 AM,DRA,K,M,BACHELOR,,VY2,SAM
9/28/10,DAVID,9:03:30 AM,DRA,K,M,BACHELOR,,VG2VG1VIVM1,SAM
9/28/10,DAVID,9:04:36 AM,DRA,K,M,BACHELOR,,VG2VY2,SAM
9/28/10,DAVID,9:05:28 AM,DRA,K,M,BACHELOR,,G2,SAM
9/28/10,DAVID,9:06:54 AM,DRA,K,M,BACHELOR,NB,,
9/28/10,DAVID,9:07:37 AM,DRA,K,M,BACHELOR,,G1VG1VG2,SAM
9/28/10,DAVID,9:09:33 AM,DRA,K,M,BACHELOR,,VG2VY2K1,SAM
9/28/10,DAVID,9:10:11 AM,DRA,K,M,BACHELOR,,G2,SAM
9/28/10,DAVID,9:12:18 AM,DRA,K,M,BACHELOR,NB,,
9/28/10,DAVID,9:12:23 AM,DRA,K,M,BACHELOR,,G1,SAM
9/28/10,DAVID,9:13:40 AM,DRA,K,M,BACHELOR,,GZ,SAM
9/28/10,DAVID,9:13:43 AM,DRA,K,M,BACHELOR,R,,
9/28/10,DAVID,9:14:04 AM,DRA,K,M,BACHELOR,,W1,SAM
9/28/10,DAVID,9:14:17 AM,DRA,K,M,BACHELOR,,L@UN,
9/28/10,DAVID,9:14:29 AM,DRA,K,M,BACHELOR,,U1,
9/28/10,DAVID,9:15:13 AM,DRA,K,M,BACHELOR,S,,
9/28/10,DAVID,9:15:18 AM,DRA,K,M,BACHELOR,,G2,SAM
9/28/10,DAVID,9:16:01 AM,DRA,K,M,BACHELOR,,G1VY2,SAM
9/28/10,DAVID,9:16:42 AM,DRA,K,M,BACHELOR,NB,,
9/28/10,DAVID,9:16:43 AM,DRA,K,M,BACHELOR,END,,
9/28/10,DAVID,9:50:01 AM,MEA,K,M,BACHELOR,START,,
9/28/10,DAVID,9:50:02 AM,MEA,K,M,BACHELOR,M,,
9/28/10,DAVID,9:50:09 AM,MEA,K,M,BACHELOR,R,,
9/28/10,DAVID,9:50:20 AM,MEA,K,M,BACHELOR,,A2,QUA
9/28/10,DAVID,9:50:22 AM,MEA,K,M,BACHELOR,S,,
9/28/10,DAVID,9:50:23 AM,MEA,K,M,BACHELOR,,G2,QUA
9/28/10,DAVID,9:50:48 AM,MEA,K,M,BACHELOR,,VG2VG1,UBM
9/28/10,DAVID,9:51:16 AM,MEA,K,M,BACHELOR,,GZ,QUA
9/28/10,DAVID,9:51:20 AM,MEA,K,M,BACHELOR,,L2,QUA
9/28/10,DAVID,9:51:21 AM,MEA,K,M,BACHELOR,M,,
9/28/10,DAVID,9:51:43 AM,MEA,K,M,BACHELOR,R,,
9/28/10,DAVID,9:51:55 AM,MEA,K,M,BACHELOR,,A2W2G1,QUA
9/28/10,DAVID,9:51:56 AM,MEA,K,M,BACHELOR,S,,
9/28/10,DAVID,9:52:22 AM,MEA,K,M,BACHELOR,,A2,DIK
9/28/10,DAVID,9:52:44 AM,MEA,K,M,BACHELOR,,GZ,QUA
9/28/10,DAVID,9:52:46 AM,MEA,K,M,BACHELOR,R,,
9/28/10,DAVID,9:52:53 AM,MEA,K,M,BACHELOR,,L@UN,
9/28/10,DAVID,9:53:18 AM,MEA,K,M,BACHELOR,,L2,QUA DIK
9/28/10,DAVID,9:53:19 AM,MEA,K,M,BACHELOR,M,,
9/28/10,DAVID,9:53:36 AM,MEA,K,M,BACHELOR,F,,
9/28/10,DAVID,9:54:11 AM,MEA,K,M,BACHELOR,M,,
9/28/10,DAVID,9:55:00 AM,MEA,K,M,BACHELOR,F,,
9/28/10,DAVID,9:55:35 AM,MEA,K,M,BACHELOR,NB,,
9/28/10,DAVID,9:55:56 AM,MEA,K,M,BACHELOR,M,,
9/28/10,DAVID,9:56:38 AM,MEA,K,M,BACHELOR,F,,
9/28/10,DAVID,9:57:13 AM,MEA,K,M,BACHELOR,,U1,
9/28/10,DAVID,9:57:16 AM,MEA,K,M,BACHELOR,M,,
9/28/10,DAVID,9:57:45 AM,MEA,K,M,BACHELOR,F,,
9/28/10,DAVID,9:58:29 AM,MEA,K,M,BACHELOR,,VG2VG1,SAM
9/28/10,DAVID,9:59:01 AM,MEA,K,M,BACHELOR,M,,
9/28/10,DAVID,9:59:07 AM,MEA,K,M,BACHELOR,F,,
9/28/10,DAVID,9:59:17 AM,MEA,K,M,BACHELOR,,A2,QUA
9/28/10,DAVID,10:00:33 AM,MEA,K,M,BACHELOR,NB,,
9/28/10,DAVID,10:00:34 AM,MEA,K,M,BACHELOR,M,,
9/28/10,DAVID,10:00:52 AM,MEA,K,M,BACHELOR,,L1,QUA
9/28/10,DAVID,10:01:01 AM,MEA,K,M,BACHELOR,F,,
9/28/10,DAVID,10:01:35 AM,MEA,K,M,BACHELOR,,A2,SAM
9/28/10,DAVID,10:03:07 AM,MEA,K,M,BACHELOR,,A2,QUA
9/28/10,DAVID,10:04:15 AM,MEA,K,M,BACHELOR,M,,
9/28/10,DAVID,10:04:18 AM,MEA,K,M,BACHELOR,,L1,QUA
9/28/10,DAVID,10:04:23 AM,MEA,K,M,BACHELOR,F,,
9/28/10,DAVID,10:05:26 AM,MEA,K,M,BACHELOR,NB,,
9/28/10,DAVID,10:05:27 AM,MEA,K,M,BACHELOR,END,,
9/28/10,DAVID,10:07:31 AM,DIK,K,M,BACHELOR,START,,
9/28/10,DAVID,10:07:33 AM,DIK,K,M,BACHELOR,M,,
9/28/10,DAVID,10:07:51 AM,DIK,K,M,BACHELOR,,A1VIVM1,MEA
9/28/10,DAVID,10:07:52 AM,DIK,K,M,BACHELOR,F,,
9/28/10,DAVID,10:08:31 AM,DIK,K,M,BACHELOR,,VG1VIVM1,
9/28/10,DAVID,10:08:44 AM,DIK,K,M,BACHELOR,,L2VG2VIVM1,MEA
9/28/10,DAVID,10:09:06 AM,DIK,K,M,BACHELOR,,A1VIVM1G2VG2,QUA
9/28/10,DAVID,10:09:07 AM,DIK,K,M,BACHELOR,S,,
9/28/10,DAVID,10:09:15 AM,DIK,K,M,BACHELOR,,GZ,QUA
9/28/10,DAVID,10:09:19 AM,DIK,K,M,BACHELOR,M,,
9/28/10,DAVID,10:09:20 AM,DIK,K,M,BACHELOR,F,,
9/28/10,DAVID,10:09:43 AM,DIK,K,M,BACHELOR,,VG2VG1,QUA
9/28/10,DAVID,10:10:18 AM,DIK,K,M,BACHELOR,,VG1VG2VG1,QUA
9/28/10,DAVID,10:11:37 AM,DIK,K,M,BACHELOR,,L1,QUA
9/28/10,DAVID,10:11:49 AM,DIK,K,M,BACHELOR,,L@UN,
9/28/10,DAVID,10:12:50 AM,DIK,K,M,BACHELOR,NB,,
9/28/10,DAVID,10:13:02 AM,DIK,K,M,BACHELOR,M,,
9/28/10,DAVID,10:13:07 AM,DIK,K,M,BACHELOR,,A1,QUA
9/28/10,DAVID,10:13:08 AM,DIK,K,M,BACHELOR,F,,
9/28/10,DAVID,10:14:08 AM,DIK,K,M,BACHELOR,,L2,QUA
9/28/10,DAVID,10:14:42 AM,DIK,K,M,BACHELOR,VGSEQ,DIK,MEA
9/28/10,DAVID,10:15:37 AM,DIK,K,M,BACHELOR,,L@RMF,
9/28/10,DAVID,10:16:16 AM,DIK,K,M,BACHELOR,,U1,
9/28/10,DAVID,10:16:38 AM,DIK,K,M,BACHELOR,,VG1VIVM1,
9/28/10,DAVID,10:17:05 AM,DIK,K,M,BACHELOR,,VG2VG1,MEA
9/28/10,DAVID,10:17:39 AM,DIK,K,M,BACHELOR,NB,,
9/28/10,DAVID,10:18:02 AM,DIK,K,M,BACHELOR,,L@UN,
9/28/10,DAVID,10:18:03 AM,DIK,K,M,BACHELOR,M,,
