Date,Observer,Time,Subject,Unit,Sex,Status,State,Social,Recipient
6/6/11,ESHETI,11:06:16 AM,RAZ,K,M,BACHELOR,NB,,
6/6/11,ESHETI,11:06:29 AM,RAZ,K,M,BACHELOR,,VG2VG1G1,MRF
6/6/11,ESHETI,11:06:59 AM,RAZ,K,M,BACHELOR,,G2,MRF
6/6/11,ESHETI,11:07:25 AM,RAZ,K,M,BACHELOR,,GZ,MRF
6/6/11,ESHETI,11:07:26 AM,RAZ,K,M,BACHELOR,R,,
6/6/11,ESHETI,11:07:43 AM,RAZ,K,M,BACHELOR,S,,
6/6/11,ESHETI,11:07:45 AM,RAZ,K,M,BACHELOR,,G2,MRF
6/6/11,ESHETI,11:07:50 AM,RAZ,K,M,BACHELOR,,GZ,MRF
6/6/11,ESHETI,11:07:51 AM,RAZ,K,M,BACHELOR,R,,
6/6/11,ESHETI,11:08:56 AM,RAZ,K,M,BACHELOR,S,,
6/6/11,ESHETI,11:08:59 AM,RAZ,K,M,BACHELOR,,VG2W2G1,MRF
6/6/11,ESHETI,11:09:14 AM,RAZ,K,M,BACHELOR,,GZ,MRF
6/6/11,ESHETI,11:09:14 AM,RAZ,K,M,BACHELOR,R,,
6/6/11,ESHETI,11:09:25 AM,RAZ,K,M,BACHELOR,,L1FL2,MRF
6/6/11,ESHETI,11:09:25 AM,RAZ,K,M,BACHELOR,M,,
6/6/11,ESHETI,11:09:38 AM,RAZ,K,M,BACHELOR,,VG1VG2,MRF
6/6/11,ESHETI,11:09:39 AM,RAZ,K,M,BACHELOR,F,,
6/6/11,ESHETI,11:10:37 AM,RAZ,K,M,BACHELOR,M,,
6/6/11,ESHETI,11:10:59 AM,RAZ,K,M,BACHELOR,,VG2VG1,MRF
6/6/11,ESHETI,11:11:01 AM,RAZ,K,M,BACHELOR,F,,
6/6/11,ESHETI,11:11:47 AM,RAZ,K,M,BACHELOR,NB,,
6/6/11,ESHETI,11:11:49 AM,RAZ,K,M,BACHELOR,END,,
6/6/11,ESHETI,11:12:39 AM,RID,K,M,BACHELOR,START,,
6/6/11,ESHETI,11:12:40 AM,RID,K,M,BACHELOR,F,,
6/6/11,ESHETI,11:12:56 AM,RID,K,M,BACHELOR,M,,
6/6/11,ESHETI,11:13:06 AM,RID,K,M,BACHELOR,F,,
6/6/11,ESHETI,11:13:19 AM,RID,K,M,BACHELOR,M,,
6/6/11,ESHETI,11:13:34 AM,RID,K,M,BACHELOR,F,,
6/6/11,ESHETI,11:13:47 AM,RID,K,M,BACHELOR,M,,
6/6/11,ESHETI,11:14:11 AM,RID,K,M,BACHELOR,F,,
6/6/11,ESHETI,11:14:35 AM,RID,K,M,BACHELOR,M,,
6/6/11,ESHETI,11:15:07 AM,RID,K,M,BACHELOR,,VG2VG1VM1,UBM
6/6/11,ESHETI,11:15:09 AM,RID,K,M,BACHELOR,F,,
6/6/11,ESHETI,11:15:36 AM,RID,K,M,BACHELOR,,VG1VG2,RAZ
6/6/11,ESHETI,11:16:28 AM,RID,K,M,BACHELOR,M,,
6/6/11,ESHETI,11:16:56 AM,RID,K,M,BACHELOR,,VG1VG2,UBM
6/6/11,ESHETI,11:16:57 AM,RID,K,M,BACHELOR,F,,
6/6/11,ESHETI,11:17:00 AM,RID,K,M,BACHELOR,M,,
6/6/11,ESHETI,11:17:32 AM,RID,K,M,BACHELOR,F,,
6/6/11,ESHETI,11:18:24 AM,RID,K,M,BACHELOR,NB,,
6/6/11,ESHETI,11:18:27 AM,RID,K,M,BACHELOR,M,,
6/6/11,ESHETI,11:18:54 AM,RID,K,M,BACHELOR,,VG2VG1,MRF
6/6/11,ESHETI,11:18:56 AM,RID,K,M,BACHELOR,F,,
6/6/11,ESHETI,11:18:59 AM,RID,K,M,BACHELOR,M,,
6/6/11,ESHETI,11:20:12 AM,RID,K,M,BACHELOR,,VG1VG2VM1,SAM
6/6/11,ESHETI,11:20:12 AM,RID,K,M,BACHELOR,F,,
6/6/11,ESHETI,11:20:35 AM,RID,K,M,BACHELOR,,VG2VG1VM1,MRF
6/6/11,ESHETI,11:20:36 AM,RID,K,M,BACHELOR,M,,
6/6/11,ESHETI,11:21:08 AM,RID,K,M,BACHELOR,F,,
6/6/11,ESHETI,11:21:36 AM,RID,K,M,BACHELOR,,VG1VG2VM1,UBM
6/6/11,ESHETI,11:21:39 AM,RID,K,M,BACHELOR,M,,
6/6/11,ESHETI,11:22:03 AM,RID,K,M,BACHELOR,,VG2VG1VM1,UBM
6/6/11,ESHETI,11:22:31 AM,RID,K,M,BACHELOR,,VG1VM1,
6/6/11,ESHETI,11:22:41 AM,RID,K,M,BACHELOR,F,,
6/6/11,ESHETI,11:23:21 AM,RID,K,M,BACHELOR,NB,,
6/6/11,ESHETI,11:23:58 AM,RID,K,M,BACHELOR,,VG2VG1VM1,UBM
6/6/11,ESHETI,11:24:37 AM,RID,K,M,BACHELOR,M,,
6/6/11,ESHETI,11:25:11 AM,RID,K,M,BACHELOR,,VG1VG2VG1VM1,SAM
6/6/11,ESHETI,11:25:12 AM,RID,K,M,BACHELOR,F,,
6/6/11,ESHETI,11:26:50 AM,RID,K,M,BACHELOR,M,,
6/6/11,ESHETI,11:27:19 AM,RID,K,M,BACHELOR,,VG2VM1,SAM
6/6/11,ESHETI,11:27:34 AM,RID,K,M,BACHELOR,F,,
6/6/11,ESHETI,11:28:37 AM,RID,K,M,BACHELOR,NB,,
6/6/11,ESHETI,11:28:40 AM,RID,K,M,BACHELOR,END,,
6/7/11,ESHETI,8:32:33 AM,ONI,K,M,BACHELOR,START,,
6/7/11,ESHETI,8:32:35 AM,ONI,K,M,BACHELOR,S,,
6/7/11,ESHETI,8:32:50 AM,ONI,K,M,BACHELOR,,G2,KET
6/7/11,ESHETI,8:34:49 AM,ONI,K,M,BACHELOR,,G3,KET
6/7/11,ESHETI,8:35:59 AM,ONI,K,M,BACHELOR,,G2,KET
6/7/11,ESHETI,8:36:16 AM,ONI,K,M,BACHELOR,,G3,KET
6/7/11,ESHETI,8:39:00 AM,ONI,K,M,BACHELOR,NB,,
6/7/11,ESHETI,8:39:05 AM,ONI,K,M,BACHELOR,,GZ,KET
6/7/11,ESHETI,8:39:06 AM,ONI,K,M,BACHELOR,R,,
6/7/11,ESHETI,8:39:57 AM,ONI,K,M,BACHELOR,,L2FL1,KET
6/7/11,ESHETI,8:39:58 AM,ONI,K,M,BACHELOR,M,,
6/7/11,ESHETI,8:40:14 AM,ONI,K,M,BACHELOR,F,,
6/7/11,ESHETI,8:40:58 AM,ONI,K,M,BACHELOR,,VG2VG1,ZET
6/7/11,ESHETI,8:41:44 AM,ONI,K,M,BACHELOR,M,,
6/7/11,ESHETI,8:42:02 AM,ONI,K,M,BACHELOR,,VG1VG2,KET
6/7/11,ESHETI,8:42:03 AM,ONI,K,M,BACHELOR,F,,
6/7/11,ESHETI,8:43:46 AM,ONI,K,M,BACHELOR,NB,,
6/7/11,ESHETI,8:44:03 AM,ONI,K,M,BACHELOR,,VG2VG1,REL
6/7/11,ESHETI,8:44:33 AM,ONI,K,M,BACHELOR,,VG1VG2VG1,REL
6/7/11,ESHETI,8:44:57 AM,ONI,K,M,BACHELOR,R,,
6/7/11,ESHETI,8:45:16 AM,ONI,K,M,BACHELOR,,VY1,
6/7/11,ESHETI,8:45:40 AM,ONI,K,M,BACHELOR,,L@NBMF,
6/7/11,ESHETI,8:46:26 AM,ONI,K,M,BACHELOR,M,,
6/7/11,ESHETI,8:46:36 AM,ONI,K,M,BACHELOR,,VT1,UM
6/7/11,ESHETI,8:46:50 AM,ONI,K,M,BACHELOR,R,,
6/7/11,ESHETI,8:47:19 AM,ONI,K,M,BACHELOR,,VT1,OUF
6/7/11,ESHETI,8:48:00 AM,ONI,K,M,BACHELOR,NB,,
6/7/11,ESHETI,8:48:04 AM,ONI,K,M,BACHELOR,END,,
6/7/11,ESHETI,8:48:43 AM,ZET,K,M,BACHELOR,START,,
6/7/11,ESHETI,8:48:44 AM,ZET,K,M,BACHELOR,R,,
6/7/11,ESHETI,8:50:31 AM,ZET,K,M,BACHELOR,,L@VH,
6/7/11,ESHETI,8:51:22 AM,ZET,K,M,BACHELOR,,VY1,
6/7/11,ESHETI,8:51:51 AM,ZET,K,M,BACHELOR,,L@VD,
6/7/11,ESHETI,8:53:52 AM,ZET,K,M,BACHELOR,,L@NBMF,
6/7/11,ESHETI,8:55:13 AM,ZET,K,M,BACHELOR,NB,,
6/7/11,ESHETI,8:55:15 AM,ZET,K,M,BACHELOR,M,,
6/7/11,ESHETI,8:55:20 AM,ZET,K,M,BACHELOR,R,,
6/7/11,ESHETI,8:57:04 AM,ZET,K,M,BACHELOR,,VY1,
6/7/11,ESHETI,8:59:09 AM,ZET,K,M,BACHELOR,NB,,
6/7/11,ESHETI,8:59:14 AM,ZET,K,M,BACHELOR,NB,,
6/7/11,ESHETI,8:59:51 AM,ZET,K,M,BACHELOR,,U1,
6/7/11,ESHETI,9:01:13 AM,ZET,K,M,BACHELOR,,U1,
6/7/11,ESHETI,9:01:59 AM,ZET,K,M,BACHELOR,,VG1VY1,
6/7/11,ESHETI,9:03:41 AM,ZET,K,M,BACHELOR,,VG2VG1,REL
6/7/11,ESHETI,9:04:03 AM,ZET,K,M,BACHELOR,NB,,
6/7/11,ESHETI,9:04:05 AM,ZET,K,M,BACHELOR,,,REL
6/7/11,ESHETI,9:04:24 AM,ZET,K,M,BACHELOR,END,,
6/7/11,ESHETI,9:09:40 AM,SAU,K,M,BACHELOR,START,,
6/7/11,ESHETI,9:09:42 AM,SAU,K,M,BACHELOR,S,,
6/7/11,ESHETI,9:10:01 AM,SAU,K,M,BACHELOR,,G1,KET
6/7/11,ESHETI,9:10:35 AM,SAU,K,M,BACHELOR,,VG1VG2G2,KET
6/7/11,ESHETI,9:12:37 AM,SAU,K,M,BACHELOR,,VG2VG1VM1G1,KET
6/7/11,ESHETI,9:12:44 AM,SAU,K,M,BACHELOR,,G3,KET
6/7/11,ESHETI,9:13:22 AM,SAU,K,M,BACHELOR,,G1,KET
6/7/11,ESHETI,9:14:12 AM,SAU,K,M,BACHELOR,,VG1W1VG2G2,KET
6/7/11,ESHETI,9:14:20 AM,SAU,K,M,BACHELOR,,G3,KET
6/7/11,ESHETI,9:15:57 AM,SAU,K,M,BACHELOR,NB,,
6/7/11,ESHETI,9:16:03 AM,SAU,K,M,BACHELOR,,G2,KET
6/7/11,ESHETI,9:16:13 AM,SAU,K,M,BACHELOR,,GZ,KET
6/7/11,ESHETI,9:16:14 AM,SAU,K,M,BACHELOR,R,,
6/7/11,ESHETI,9:16:28 AM,SAU,K,M,BACHELOR,,L2,KET
6/7/11,ESHETI,9:16:57 AM,SAU,K,M,BACHELOR,M,,
6/7/11,ESHETI,9:17:02 AM,SAU,K,M,BACHELOR,R,,
6/7/11,ESHETI,9:17:50 AM,SAU,K,M,BACHELOR,,L@NBMF,KET
6/7/11,ESHETI,9:18:21 AM,SAU,K,M,BACHELOR,,VG1VY1,
6/7/11,ESHETI,9:19:10 AM,SAU,K,M,BACHELOR,,VG1VG2VG1VY1,
6/7/11,ESHETI,9:20:25 AM,SAU,K,M,BACHELOR,,VG1VG2,ONI
6/7/11,ESHETI,9:21:32 AM,SAU,K,M,BACHELOR,NB,,
6/7/11,ESHETI,9:22:10 AM,SAU,K,M,BACHELOR,,VT1F2VG2,ONI
6/7/11,ESHETI,9:22:33 AM,SAU,K,M,BACHELOR,,VY1,
6/7/11,ESHETI,9:23:18 AM,SAU,K,M,BACHELOR,,L@U,
6/7/11,ESHETI,9:23:50 AM,SAU,K,M,BACHELOR,,L@NBMF,
6/7/11,ESHETI,9:24:24 AM,SAU,K,M,BACHELOR,,VY1,
6/7/11,ESHETI,9:25:18 AM,SAU,K,M,BACHELOR,NB,,
6/7/11,ESHETI,9:25:25 AM,SAU,K,M,BACHELOR,END,,
6/7/11,ESHETI,9:26:53 AM,REL,K,M,BACHELOR,START,,
6/7/11,ESHETI,9:26:54 AM,REL,K,M,BACHELOR,R,,
6/7/11,ESHETI,9:27:30 AM,REL,K,M,BACHELOR,M,,
6/7/11,ESHETI,9:27:57 AM,REL,K,M,BACHELOR,,VT1VT2,UM
6/7/11,ESHETI,9:28:28 AM,REL,K,M,BACHELOR,,A1VG1VG2G2,SAM
6/7/11,ESHETI,9:28:28 AM,REL,K,M,BACHELOR,S,,
6/7/11,ESHETI,9:28:51 AM,REL,K,M,BACHELOR,,G1K1,SAM
6/7/11,ESHETI,9:30:58 AM,REL,K,M,BACHELOR,,G2,SAM
6/7/11,ESHETI,9:32:52 AM,REL,K,M,BACHELOR,NB,,
6/7/11,ESHETI,9:32:56 AM,REL,K,M,BACHELOR,,G1,SAM
6/7/11,ESHETI,9:34:24 AM,REL,K,M,BACHELOR,,G3,SAM
6/7/11,ESHETI,9:34:31 AM,REL,K,M,BACHELOR,,G2,SAM
6/7/11,ESHETI,9:35:18 AM,REL,K,M,BACHELOR,,G1,SAM
6/7/11,ESHETI,9:36:31 AM,REL,K,M,BACHELOR,,G2,SAM
6/7/11,ESHETI,9:37:05 AM,REL,K,M,BACHELOR,NB,,
6/7/11,ESHETI,9:37:40 AM,REL,K,M,BACHELOR,,VG2W2VG1G1,SAM
6/7/11,ESHETI,9:38:09 AM,REL,K,M,BACHELOR,,GZ,SAM
6/7/11,ESHETI,9:38:10 AM,REL,K,M,BACHELOR,R,,
6/7/11,ESHETI,9:38:28 AM,REL,K,M,BACHELOR,,L2FL1,SAM
6/7/11,ESHETI,9:38:29 AM,REL,K,M,BACHELOR,M,,
6/7/11,ESHETI,9:38:57 AM,REL,K,M,BACHELOR,,VT1,UM
6/7/11,ESHETI,9:39:20 AM,REL,K,M,BACHELOR,R,,
6/7/11,ESHETI,9:39:53 AM,REL,K,M,BACHELOR,,L@NBMF,
6/7/11,ESHETI,9:40:13 AM,REL,K,M,BACHELOR,,VY1,
6/7/11,ESHETI,9:43:17 AM,REL,K,M,BACHELOR,NB,,
6/7/11,ESHETI,9:43:18 AM,REL,K,M,BACHELOR,END,,
6/7/11,ESHETI,9:45:24 AM,KET,K,M,BACHELOR,START,,
6/7/11,ESHETI,9:45:27 AM,KET,K,M,BACHELOR,R,,
6/7/11,ESHETI,9:45:35 AM,KET,K,M,BACHELOR,M,,
6/7/11,ESHETI,9:45:49 AM,KET,K,M,BACHELOR,,A1VG2VG1G1,SAU
6/7/11,ESHETI,9:45:49 AM,KET,K,M,BACHELOR,S,,
6/7/11,ESHETI,9:47:19 AM,KET,K,M,BACHELOR,,G2,SAU
6/7/11,ESHETI,9:48:43 AM,KET,K,M,BACHELOR,,G3,SAU
6/7/11,ESHETI,9:49:22 AM,KET,K,M,BACHELOR,,G2,SAU
6/7/11,ESHETI,9:50:34 AM,KET,K,M,BACHELOR,,VG2VG1G1,SAU
6/7/11,ESHETI,9:52:04 AM,KET,K,M,BACHELOR,NB,,
6/7/11,ESHETI,9:52:43 AM,KET,K,M,BACHELOR,,VG1VG2G2,SAU
6/7/11,ESHETI,9:52:49 AM,KET,K,M,BACHELOR,,G3,SAU
6/7/11,ESHETI,9:53:26 AM,KET,K,M,BACHELOR,,G2K2,SAU
6/7/11,ESHETI,9:54:47 AM,KET,K,M,BACHELOR,,VG2VG1G1,SAU
6/7/11,ESHETI,9:55:42 AM,KET,K,M,BACHELOR,NB,,
6/7/11,ESHETI,9:55:56 AM,KET,K,M,BACHELOR,,GZ,SAU
6/7/11,ESHETI,9:55:57 AM,KET,K,M,BACHELOR,R,,
6/7/11,ESHETI,9:57:18 AM,KET,K,M,BACHELOR,S,,
6/7/11,ESHETI,9:57:19 AM,KET,K,M,BACHELOR,,G2,SAU
6/7/11,ESHETI,9:58:55 AM,KET,K,M,BACHELOR,,G1,SAU
6/7/11,ESHETI,9:59:53 AM,KET,K,M,BACHELOR,,G3,SAU
6/7/11,ESHETI,10:00:32 AM,KET,K,M,BACHELOR,NB,,
6/7/11,ESHETI,10:00:34 AM,KET,K,M,BACHELOR,END,,
6/8/11,ESHETI,8:58:21 AM,DYE,K,M,BACHELOR,START,,
6/8/11,ESHETI,8:58:23 AM,DYE,K,M,BACHELOR,F,,
6/8/11,ESHETI,8:58:38 AM,DYE,K,M,BACHELOR,M,,
6/8/11,ESHETI,8:59:07 AM,DYE,K,M,BACHELOR,,VG2VG1,MAY
6/8/11,ESHETI,8:59:15 AM,DYE,K,M,BACHELOR,R,,
6/8/11,ESHETI,8:59:27 AM,DYE,K,M,BACHELOR,S,,
6/8/11,ESHETI,8:59:28 AM,DYE,K,M,BACHELOR,,A2VG2VG1G1,MAY
6/8/11,ESHETI,8:59:36 AM,DYE,K,M,BACHELOR,,G2,MAY
6/8/11,ESHETI,9:00:18 AM,DYE,K,M,BACHELOR,,VG2VG1G1,MAY
6/8/11,ESHETI,9:00:47 AM,DYE,K,M,BACHELOR,,K1,MAY
6/8/11,ESHETI,9:01:46 AM,DYE,K,M,BACHELOR,,G3,MAY
6/8/11,ESHETI,9:02:36 AM,DYE,K,M,BACHELOR,,VG1W1VG2G2,MAY
6/8/11,ESHETI,9:03:37 AM,DYE,K,M,BACHELOR,,VG1VM1,
6/8/11,ESHETI,9:04:46 AM,DYE,K,M,BACHELOR,NB,,
6/8/11,ESHETI,9:04:49 AM,DYE,K,M,BACHELOR,,G1,
6/8/11,ESHETI,9:05:10 AM,DYE,K,M,BACHELOR,,GZ,
6/8/11,ESHETI,9:05:10 AM,DYE,K,M,BACHELOR,R,,
6/8/11,ESHETI,9:05:29 AM,DYE,K,M,BACHELOR,,L1FL2,MAY
6/8/11,ESHETI,9:05:29 AM,DYE,K,M,BACHELOR,M,,
6/8/11,ESHETI,9:06:38 AM,DYE,K,M,BACHELOR,R,,
6/8/11,ESHETI,9:06:49 AM,DYE,K,M,BACHELOR,S,,
6/8/11,ESHETI,9:06:50 AM,DYE,K,M,BACHELOR,,A1VG1VG2G2,MAY
6/8/11,ESHETI,9:06:56 AM,DYE,K,M,BACHELOR,,G3,MAY
6/8/11,ESHETI,9:07:20 AM,DYE,K,M,BACHELOR,,G2,MAY
6/8/11,ESHETI,9:07:43 AM,DYE,K,M,BACHELOR,,VG2VG1,ASL
6/8/11,ESHETI,9:08:00 AM,DYE,K,M,BACHELOR,,G1,MAY
6/8/11,ESHETI,9:08:33 AM,DYE,K,M,BACHELOR,,GZ,MAY
6/8/11,ESHETI,9:08:33 AM,DYE,K,M,BACHELOR,R,,
6/8/11,ESHETI,9:08:38 AM,DYE,K,M,BACHELOR,,L2,MAY
6/8/11,ESHETI,9:09:24 AM,DYE,K,M,BACHELOR,NB,,
6/8/11,ESHETI,9:09:30 AM,DYE,K,M,BACHELOR,M,,
6/8/11,ESHETI,9:09:49 AM,DYE,K,M,BACHELOR,S,,
6/8/11,ESHETI,9:09:50 AM,DYE,K,M,BACHELOR,,A1VG1VG2G1,EGG
6/8/11,ESHETI,9:10:37 AM,DYE,K,M,BACHELOR,,VG1W1VG2G2,EGG
6/8/11,ESHETI,9:11:02 AM,DYE,K,M,BACHELOR,,VG2VG1G1K1,EGG
6/8/11,ESHETI,9:11:37 AM,DYE,K,M,BACHELOR,,G2K2,EGG
6/8/11,ESHETI,9:13:21 AM,DYE,K,M,BACHELOR,,VG1VG2G1,EGG
6/8/11,ESHETI,9:14:15 AM,DYE,K,M,BACHELOR,NB,,
6/8/11,ESHETI,9:14:19 AM,DYE,K,M,BACHELOR,END,,
6/8/11,ESHETI,9:16:31 AM,ASL,K,M,BACHELOR,START,,
6/8/11,ESHETI,9:16:32 AM,ASL,K,M,BACHELOR,S,,
6/8/11,ESHETI,9:16:43 AM,ASL,K,M,BACHELOR,,G1,MAY
6/8/11,ESHETI,9:17:22 AM,ASL,K,M,BACHELOR,,K1,MAY
6/8/11,ESHETI,9:17:49 AM,ASL,K,M,BACHELOR,,G3,MAY
6/8/11,ESHETI,9:18:43 AM,ASL,K,M,BACHELOR,,VG1VG2G2K2,MAY
6/8/11,ESHETI,9:20:31 AM,ASL,K,M,BACHELOR,,G1,MAY
6/8/11,ESHETI,9:20:40 AM,ASL,K,M,BACHELOR,,G3,MAY
6/8/11,ESHETI,9:22:32 AM,ASL,K,M,BACHELOR,NB,,
6/8/11,ESHETI,9:22:37 AM,ASL,K,M,BACHELOR,,G1,MAY
6/8/11,ESHETI,9:23:57 AM,ASL,K,M,BACHELOR,,G3,MAY
6/8/11,ESHETI,9:24:42 AM,ASL,K,M,BACHELOR,,A2,DYE
6/8/11,ESHETI,9:25:32 AM,ASL,K,M,BACHELOR,,G1,MAY
6/8/11,ESHETI,9:25:52 AM,ASL,K,M,BACHELOR,,GZ,MAY
6/8/11,ESHETI,9:25:53 AM,ASL,K,M,BACHELOR,R,,
6/8/11,ESHETI,9:26:15 AM,ASL,K,M,BACHELOR,,W1X2,MAY
6/8/11,ESHETI,9:26:41 AM,ASL,K,M,BACHELOR,,L@NBMF,MAY
6/8/11,ESHETI,9:27:54 AM,ASL,K,M,BACHELOR,NB,,
6/8/11,ESHETI,9:28:03 AM,ASL,K,M,BACHELOR,,L1,MAY
6/8/11,ESHETI,9:28:04 AM,ASL,K,M,BACHELOR,M,,
6/8/11,ESHETI,9:28:15 AM,ASL,K,M,BACHELOR,F,,
6/8/11,ESHETI,9:29:01 AM,ASL,K,M,BACHELOR,M,,
6/8/11,ESHETI,9:29:03 AM,ASL,K,M,BACHELOR,F,,
6/8/11,ESHETI,9:30:13 AM,ASL,K,M,BACHELOR,M,,
6/8/11,ESHETI,9:30:18 AM,ASL,K,M,BACHELOR,F,,
6/8/11,ESHETI,9:31:01 AM,ASL,K,M,BACHELOR,M,,
6/8/11,ESHETI,9:31:25 AM,ASL,K,M,BACHELOR,F,,
6/8/11,ESHETI,9:32:34 AM,ASL,K,M,BACHELOR,NB,,
6/8/11,ESHETI,9:32:37 AM,ASL,K,M,BACHELOR,END,,
6/8/11,ESHETI,9:48:53 AM,EGG,K,M,BACHELOR,START,,
6/8/11,ESHETI,9:48:54 AM,EGG,K,M,BACHELOR,F,,
6/8/11,ESHETI,9:49:30 AM,EGG,K,M,BACHELOR,M,,
6/8/11,ESHETI,9:49:38 AM,EGG,K,M,BACHELOR,F,,
6/8/11,ESHETI,9:50:12 AM,EGG,K,M,BACHELOR,M,,
6/8/11,ESHETI,9:50:25 AM,EGG,K,M,BACHELOR,R,,
6/8/11,ESHETI,9:50:29 AM,EGG,K,M,BACHELOR,,L@U,
6/8/11,ESHETI,9:50:46 AM,EGG,K,M,BACHELOR,M,,
6/8/11,ESHETI,9:51:14 AM,EGG,K,M,BACHELOR,F,,
6/8/11,ESHETI,9:51:34 AM,EGG,K,M,BACHELOR,,VG1VM1,
6/8/11,ESHETI,9:52:53 AM,EGG,K,M,BACHELOR,M,,
6/8/11,ESHETI,9:53:41 AM,EGG,K,M,BACHELOR,,VG1VG2,ASL
6/8/11,ESHETI,9:53:42 AM,EGG,K,M,BACHELOR,F,,
6/8/11,ESHETI,9:54:04 AM,EGG,K,M,BACHELOR,,VG2VG1VM1,MAY
6/8/11,ESHETI,9:54:47 AM,EGG,K,M,BACHELOR,NB,,
6/8/11,ESHETI,9:55:04 AM,EGG,K,M,BACHELOR,,VG2VG1,DYE
6/8/11,ESHETI,9:55:51 AM,EGG,K,M,BACHELOR,M,,
6/8/11,ESHETI,9:55:56 AM,EGG,K,M,BACHELOR,F,,
6/8/11,ESHETI,9:56:09 AM,EGG,K,M,BACHELOR,,VG1VG2,MAY
6/8/11,ESHETI,9:57:07 AM,EGG,K,M,BACHELOR,M,,
6/8/11,ESHETI,9:57:08 AM,EGG,K,M,BACHELOR,F,,
6/8/11,ESHETI,9:57:24 AM,EGG,K,M,BACHELOR,,VG2VG1VM1,DYE
6/8/11,ESHETI,9:57:24 AM,EGG,K,M,BACHELOR,M,,
6/8/11,ESHETI,9:57:30 AM,EGG,K,M,BACHELOR,F,,
6/8/11,ESHETI,9:57:51 AM,EGG,K,M,BACHELOR,M,,
6/8/11,ESHETI,9:58:04 AM,EGG,K,M,BACHELOR,F,,
6/8/11,ESHETI,9:59:43 AM,EGG,K,M,BACHELOR,NB,,
6/8/11,ESHETI,10:01:29 AM,EGG,K,M,BACHELOR,M,,
6/8/11,ESHETI,10:02:00 AM,EGG,K,M,BACHELOR,F,,
6/8/11,ESHETI,10:02:08 AM,EGG,K,M,BACHELOR,M,,
6/8/11,ESHETI,10:02:11 AM,EGG,K,M,BACHELOR,F,,
6/8/11,ESHETI,10:04:04 AM,EGG,K,M,BACHELOR,NB,,
6/8/11,ESHETI,10:04:06 AM,EGG,K,M,BACHELOR,END,,
6/8/11,ESHETI,10:05:31 AM,MAY,K,M,BACHELOR,START,,
6/8/11,ESHETI,10:05:33 AM,MAY,K,M,BACHELOR,F,,
6/8/11,ESHETI,10:05:48 AM,MAY,K,M,BACHELOR,M,,
6/8/11,ESHETI,10:06:06 AM,MAY,K,M,BACHELOR,F,,
6/8/11,ESHETI,10:07:05 AM,MAY,K,M,BACHELOR,M,,
6/8/11,ESHETI,10:07:23 AM,MAY,K,M,BACHELOR,F,,
6/8/11,ESHETI,10:07:32 AM,MAY,K,M,BACHELOR,M,,
6/8/11,ESHETI,10:07:55 AM,MAY,K,M,BACHELOR,F,,
6/8/11,ESHETI,10:08:29 AM,MAY,K,M,BACHELOR,M,,
6/8/11,ESHETI,10:08:38 AM,MAY,K,M,BACHELOR,F,,
6/8/11,ESHETI,10:08:53 AM,MAY,K,M,BACHELOR,M,,
6/8/11,ESHETI,10:09:15 AM,MAY,K,M,BACHELOR,,VG1VG2VG1,EGG
6/8/11,ESHETI,10:09:16 AM,MAY,K,M,BACHELOR,F,,
6/8/11,ESHETI,10:10:26 AM,MAY,K,M,BACHELOR,,VG2VG1VM1,EGG
6/8/11,ESHETI,10:10:59 AM,MAY,K,M,BACHELOR,NB,,
6/8/11,ESHETI,10:11:01 AM,MAY,K,M,BACHELOR,M,,
6/8/11,ESHETI,10:11:29 AM,MAY,K,M,BACHELOR,,VG2VG1,DYE
6/8/11,ESHETI,10:11:32 AM,MAY,K,M,BACHELOR,F,,
6/8/11,ESHETI,10:12:00 AM,MAY,K,M,BACHELOR,M,,
6/8/11,ESHETI,10:12:18 AM,MAY,K,M,BACHELOR,F,,
6/8/11,ESHETI,10:12:44 AM,MAY,K,M,BACHELOR,M,,
6/8/11,ESHETI,10:13:04 AM,MAY,K,M,BACHELOR,F,,
6/8/11,ESHETI,10:13:23 AM,MAY,K,M,BACHELOR,M,,
6/8/11,ESHETI,10:13:42 AM,MAY,K,M,BACHELOR,,VG1VG2,DYE
6/8/11,ESHETI,10:13:46 AM,MAY,K,M,BACHELOR,F,,
6/8/11,ESHETI,10:13:57 AM,MAY,K,M,BACHELOR,,VG1,
6/8/11,ESHETI,10:14:37 AM,MAY,K,M,BACHELOR,,VG1VM1,
6/8/11,ESHETI,10:15:18 AM,MAY,K,M,BACHELOR,,VG1VG2VG1,DYE
6/8/11,ESHETI,10:15:21 AM,MAY,K,M,BACHELOR,M,,
6/8/11,ESHETI,10:16:11 AM,MAY,K,M,BACHELOR,NB,,
6/8/11,ESHETI,10:16:13 AM,MAY,K,M,BACHELOR,F,,
6/8/11,ESHETI,10:16:17 AM,MAY,K,M,BACHELOR,M,,
6/8/11,ESHETI,10:16:29 AM,MAY,K,M,BACHELOR,F,,
6/8/11,ESHETI,10:16:41 AM,MAY,K,M,BACHELOR,M,,
6/8/11,ESHETI,10:16:58 AM,MAY,K,M,BACHELOR,F,,
6/8/11,ESHETI,10:17:23 AM,MAY,K,M,BACHELOR,,VG2VG1VM1,DYE
6/8/11,ESHETI,10:17:30 AM,MAY,K,M,BACHELOR,M,,
6/8/11,ESHETI,10:18:05 AM,MAY,K,M,BACHELOR,,VG1,
